id,created_at,username,tweet
928049361698697216,2017-11-07 16:59:44 MST,robpushor,Canada Allows Nationwide Sale of Dangerous Abortion Pill to Kill Unborn Babies Up to 9 Weeks Old  https://t.co/DJq3j7Gfog
928049211622375425,2017-11-07 16:59:09 MST,rjdownard,"@MikeBravoYanky @PragmaticBent @JaTapps @DannytheInfidel @AmethystAspie @Mogleeone @TautReason @mirandadied4u @rkdoctr @The_Bible_Geek @wallstreeter43 @BjarteBjorkum @DonaldKronos @ScientiaPercept @BertramBaxter66 @DAccampoFamily @FimusTauri @NoScienceDenial @LanaResistance @CollinOctantis @Sillymidoff49 @Biology95954229 @rachizzle_post @Happy_Agnostic @malo_j @A__Stout @AGTCnews @AtheistIdea @revresbo1 @Takethatjoe @DoubleDumas @JoeCienkowski @merz_steven @carlsmythe @ReplaceReligion @ProAntiTheist @indifferentnick @Seabeacon7 @DayvidMaxwell @DrCavanough @chris_method @Twitter @RichardDawkins So you're a moral relativist situational ethics guy now, Michael, re things like slavery? where absolute morality doesn't apply for all times?  &amp; btw Bible doesn't actually condemn abortion"
928049106773331969,2017-11-07 16:58:44 MST,glu_bot,"Abortion should be grateful for me, and if they are."
928049059197325314,2017-11-07 16:58:32 MST,riccigeri,"@ARud718 @enterprisenuc @TimCuthbertson Maybe in days when Democrats were Democrats - today's Democrats have embraced Margaret Singer, Saul Alinsky and Karl Marx, atheism, high taxation, progressive redistribution of salaries, abortion etc. etc. etc."
928049054726189056,2017-11-07 16:58:31 MST,n16breda,"""It has been a part of the history of every country, including Ireland....We don’t want to go back to an era of illegal backstreet abortions and infanticide.” (via @IrishTimes) Why we need to #repealthe8th   https://t.co/AC1F2Vavnm"
928049032722776064,2017-11-07 16:58:26 MST,heleinfinite,"Shirou is reborn again as a different person Kotomine found a child he could love. Kiritsugu was a man who tried and failed to become a moral machine,Sakura and Rin mirror the parable of the prodigal son Abortion debate Heroes die to signify the failure of ideals by harsh reality"
928049022404718593,2017-11-07 16:58:23 MST,bitsnpeaces2211,@MorgandyCovfefe @pamelaval You're right they're absolutely are but if those methods fail access to safe and legal abortion is my right
928048946697478144,2017-11-07 16:58:05 MST,ricenorm,Abortion Shenanigans  https://t.co/uy89iIyJdK  https://t.co/shiKzgxBEp
928048833275289600,2017-11-07 16:57:38 MST,rosern2009,"@OfensivelyTrue Then in your thinking, if it was socially agreed upon then abortion would not be legal. But again if it were not a fetus then your argument is valid, but it is a fetus and not a human life therefore your argument is baseless."
928048818611945473,2017-11-07 16:57:35 MST,vincentbadalav,@LifeNewsHQ @CrystalDawn1273 If the young lady is in need of a mental health professional as result of abortion than the judge that gave the go ahead should pay.
928048725301256192,2017-11-07 16:57:13 MST,kissthiz,@VibeHi @FelineBengal This is disingenuous. There's more white women getting abortions than blacks.
928048714811346945,2017-11-07 16:57:10 MST,rogerevenson4,Kunis and her cunt boy showed their. ass on giving $$to an abortion machine in VP pences name.The ones the worthless bitch hurt was Jim Beam.
928048621077090305,2017-11-07 16:56:48 MST,pgoings,"@silvergrrrrl Actually, this is an easy one. People opposed to abortion are generally more dedicated than people opposed to gun sales."
928048476990201861,2017-11-07 16:56:13 MST,sireofseth,State pays €30k in compensation to woman denied abortion in Ireland  https://t.co/U1TjO2CvUV
928048473060016128,2017-11-07 16:56:12 MST,watawasteoftiem,"Matter fact it need interest, matter fact it's nine inches Matter fact see our friendship based on business Pension, more pension, you're pinchin, my consensus Been relentless, fuck forgiveness, fuck your feelings Fuck your sources, all distortion, if you fuck it's more abortion"
928048439165947905,2017-11-07 16:56:04 MST,anthonyzuccare1,@ThatsMorgan4U @BradJonesWriter @foxandfriends Abortion should be illegal unless rape or incest to many godless people out there that's a big problem
928048351169384448,2017-11-07 16:55:43 MST,laconicleonidas,@deutoronomy28 @leadcapt @E_Reid35 @Kaepernick7 Agreed.  Democrats put in place. I don't agree with abortion whatsoever.
928048257196003328,2017-11-07 16:55:21 MST,yashyoucan,the guys that condemn abortions be the same to beat off after they pray to God each night
928048196357640199,2017-11-07 16:55:06 MST,3girls1tyler,At least you don’t have to fork over hundreds for an abortion  https://t.co/H11xaQTAzN
928048188866560000,2017-11-07 16:55:05 MST,spanielloving,"@FullFrontalSamB They prayed for Las Vegas too.  What did it get them?  More victims.  Better stick to abortion arguments, Paul baby.  At least save what's in a womb, right?  He makes me so MAD!!!!!"
