id,created_at,username,tweet
928049422017138689,2017-11-07 16:59:59 MST,dasauge_jobs,PR-Berater (m/w) für Pharma- und Healthcare Agentur in #Frankfurt (Fest) #Designerdock #dasauge #jobs →  https://t.co/pwjvJt71gu
928049418842107904,2017-11-07 16:59:58 MST,dasauge_jobs,Kundenberater (m/w) für Pharma- und Healthcare-Agentur in #Frankfurt (Fest) #Designerdock #dasauge #jobs →  https://t.co/hEuXkRMnUF
928049400777265152,2017-11-07 16:59:54 MST,bob_lyons,"US #healthcare spending rocketed $900B  between 1996 and 2013, Equates to 18% of the US economy. And people living longer. REFORM PLEASE!  https://t.co/nSALIQZrnu"
928049378085998592,2017-11-07 16:59:48 MST,cmiche1,"@Mikel_Jollett Donald Trump and his children have the Best Healthcare. The NRA Gurus have Best healthcare. GOP Congress assholes have Best Healthcare!   But the Wounded, Poor, Unemployed, Disabled &amp; Children are denied Obamacare &amp; CHIP.  These psychopaths have no business in our congress &amp; WH"
928049311182704642,2017-11-07 16:59:32 MST,giselamainz,"@AidenWolfe They sure have a message on healthcare, taxes and gun regulation!"
928049307131039744,2017-11-07 16:59:31 MST,weenie_beard,@ambchristine Does flying make me a better healthcare companion?
928049282325790720,2017-11-07 16:59:25 MST,got2ask,Let's hope. Get those people the help they need with schooling and healthcare.  https://t.co/H8k0ZXmbct
928049264990806017,2017-11-07 16:59:21 MST,socialrecruit1,The Changing Healthcare Marketing Landscape: How to Keep Up with Digital Tactics Evari...  https://t.co/GiiqDZWDI1
928049254849024001,2017-11-07 16:59:19 MST,futurohealth,"New post: ""Town Hall Meeting on Healthcare Needs, Puna District""  https://t.co/39FJrQfJEB"
928049180148420608,2017-11-07 16:59:01 MST,nirvanagaga,LIVIARA at Art Hearts Fashion NYFW. Shows Presented by AIDS Healthcare F...  https://t.co/LgpOSF9Bxs via @YouTube
928049171646615552,2017-11-07 16:58:59 MST,vivifyhealth,Vivifys Bill Paschall(far left) joined a panel at #HealthAchieve earlier today. They discussed the future of healthcare delivery in Ontario.  https://t.co/zlyIRHxAYv
928049166328193024,2017-11-07 16:58:58 MST,healthblawg,ICYMI&gt; Cybersecurity Reports and HIPAA Chat Webinar  https://t.co/dHEdZXj9wk #healthcare #hcldr  https://t.co/xzNxwCURpA
928049084694372352,2017-11-07 16:58:38 MST,hcluless,Sure! Is that why you think people don’t need healthcare? You being working so hard to ensure we have next to none.  https://t.co/5g0aCMWDom
928049076989460480,2017-11-07 16:58:36 MST,urbantake_001, https://t.co/W0bg9WVD7g Oops I guess it's not dead #TuesdayThoughts #Obama #Obamacare @HouseGOP @HouseDemocrats @CNN #Healthcare #Trump #VirginiaElection #good #Breakingnews #HealthyNation #Republicans #Impeach45 #Wednesdaywisdom #GOP
928049055552303104,2017-11-07 16:58:31 MST,lee_jasonk,@carrie_kollias @DocSchmadia @Kathleen_Wynne @SenSanders @WCHospital @MountSinai @PMunkCardiacCtr Fair enough. I’m especially proud of Koreans as a Korean going from 2nd poorest country in UN to one of the richest with great healthcare &amp; education emphasizing public goods concepts
928049017409490944,2017-11-07 16:58:22 MST,birminghamia,Retweeted Salts Healthcare Ltd (@SaltsHealthcare):  Check out this film about a woman who's had a stoma for 50...  https://t.co/klKpxjJqcp
928048998606393345,2017-11-07 16:58:18 MST,aruberutou,Public's poor knowledge of anatomy may hamper healthcare  https://t.co/3V6dLd4lKD | #health #medicalresearch #sciencedaily
928048989253103616,2017-11-07 16:58:16 MST,_oldturk,Got healthcare?  https://t.co/ZRMPBfes4r  https://t.co/isaJ0nbOYL
928048967581097984,2017-11-07 16:58:10 MST,benefitrx,Pros and Cons of Being a Traveling Surgical Tech LRS Healthcare  https://t.co/UnhBbjIAFJ  https://t.co/bBfAInuhIV
928048949168168962,2017-11-07 16:58:06 MST,ezbrz,Public's poor knowledge of anatomy may hamper healthcare  https://t.co/U69cg2YNe0
928048945946693633,2017-11-07 16:58:05 MST,inhouseblog,"FYI: General Counsel, Northwest Community Healthcare (Chicago, IL) (10/27)  https://t.co/4ntZhvi9cP"
928048932948709376,2017-11-07 16:58:02 MST,fohtohgirl,Do you have healthcare? #SuperheroApplicationQuestions
928048916309921794,2017-11-07 16:57:58 MST,robotbeat,@chrisc334 @rocketrepreneur @WarrenPlatts We think all elderly should have access to healthcare as a moral imperative. That's the consensus. Why not children &amp; expectant mothers?
928048809225179136,2017-11-07 16:57:33 MST,nigeriaitjobs,Formulation Development Manager at a Fast Growing Indigenous Healthcare Company: A fast…  https://t.co/GegjUZpN88
